protocol,max_cosine
largest_by_rows,0.492640882730484
largest_by_rows,0.4268260896205902
largest_by_rows,0.4236936569213867
largest_by_rows,0.4476930797100067
largest_by_rows,0.5448406934738159
largest_by_rows,0.5427626371383667
largest_by_rows,0.49970898032188416
largest_by_rows,0.4570513069629669
largest_by_rows,0.4555930197238922
largest_by_rows,0.6045092344284058
largest_by_rows,0.5917252898216248
largest_by_rows,0.3962503671646118
largest_by_rows,0.44308003783226013
largest_by_rows,0.5243473649024963
largest_by_rows,0.6149149537086487
largest_by_rows,0.4172201156616211
largest_by_rows,0.5909183621406555
largest_by_rows,0.5534442067146301
largest_by_rows,0.42933863401412964
largest_by_rows,0.6379251480102539
largest_by_rows,0.514406144618988
largest_by_rows,0.40579789876937866
largest_by_rows,0.4755440354347229
largest_by_rows,0.5554567575454712
largest_by_rows,0.5606130361557007
largest_by_rows,0.7052015066146851
largest_by_rows,0.6503404378890991
largest_by_rows,0.6073433756828308
largest_by_rows,0.5589205026626587
largest_by_rows,0.5479336977005005
largest_by_rows,0.6544963121414185
largest_by_rows,0.49292585253715515
largest_by_rows,0.4443817436695099
largest_by_rows,0.6125982999801636
largest_by_rows,0.5225362777709961
largest_by_rows,0.427512526512146
largest_by_rows,0.4008769094944
largest_by_rows,0.5566507577896118
largest_by_rows,0.5365104079246521
largest_by_rows,0.5221006870269775
largest_by_rows,0.43045276403427124
largest_by_rows,0.422471284866333
largest_by_rows,0.46296149492263794
largest_by_rows,0.4178817868232727
largest_by_rows,0.3884706497192383
largest_by_rows,0.5918720960617065
largest_by_rows,0.3768550157546997
largest_by_rows,0.3937612771987915
largest_by_rows,0.457323282957077
largest_by_rows,0.5015785694122314
largest_by_rows,0.6138560771942139
largest_by_rows,0.4793487787246704
largest_by_rows,0.6613139510154724
largest_by_rows,0.5940399765968323
largest_by_rows,0.7716851830482483
largest_by_rows,0.5617929100990295
largest_by_rows,0.4355536699295044
largest_by_rows,0.46264100074768066
largest_by_rows,0.5592561364173889
largest_by_rows,0.4312325417995453
largest_by_rows,0.6568479537963867
largest_by_rows,0.4224993884563446
largest_by_rows,0.45019659399986267
largest_by_rows,0.6037279367446899
largest_by_rows,0.6859311461448669
largest_by_rows,0.5267629027366638
largest_by_rows,0.34053412079811096
largest_by_rows,0.5055786967277527
largest_by_rows,0.4772845208644867
largest_by_rows,0.39459124207496643
largest_by_rows,0.44900038838386536
largest_by_rows,0.4107535481452942
largest_by_rows,0.37643229961395264
largest_by_rows,0.4073806405067444
largest_by_rows,0.5421261787414551
largest_by_rows,0.6304075121879578
largest_by_rows,0.6063180565834045
largest_by_rows,0.6323506832122803
largest_by_rows,0.6368639469146729
largest_by_rows,0.38103100657463074
largest_by_rows,0.40915894508361816
largest_by_rows,0.6000067591667175
largest_by_rows,0.5760498046875
largest_by_rows,0.6275056600570679
largest_by_rows,0.5218322277069092
largest_by_rows,0.582549512386322
largest_by_rows,0.4774072766304016
largest_by_rows,0.5920425653457642
largest_by_rows,0.43973881006240845
largest_by_rows,0.515963077545166
largest_by_rows,0.6935746669769287
largest_by_rows,0.44900545477867126
largest_by_rows,0.5341953635215759
largest_by_rows,0.39676544070243835
largest_by_rows,0.6070296168327332
largest_by_rows,0.3881644010543823
